#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 05 01 00 999 99.0 99.0  0.57 16.67  7.81 247 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 05 01 30 999 99.0 99.0  0.57 16.67  7.73 228 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 05 02 00 999 99.0 99.0  0.54 16.67  7.66 235 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 05 02 30 999 99.0 99.0  0.64 15.38  9.74 239 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 05 03 00 999 99.0 99.0  0.58 15.38 10.05 246 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 05 03 30 999 99.0 99.0  0.58 14.29  8.46 242 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 05 04 00 999 99.0 99.0  0.55 16.67  8.29 239 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 05 04 30 999 99.0 99.0  0.59 15.38  9.17 243 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 05 05 00 999 99.0 99.0  0.56 12.50  9.73 242 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 05 05 30 999 99.0 99.0  0.54 16.67  9.58 239 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 05 06 00 999 99.0 99.0  0.57 16.67 10.58 240 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 05 06 30 999 99.0 99.0  0.63 16.67 11.66 240 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 05 07 00 999 99.0 99.0  0.68 15.38 12.58 250 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 05 07 30 999 99.0 99.0  0.64 15.38 11.71 243 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 05 08 00 999 99.0 99.0  0.72 16.67 12.22 237 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 05 08 30 999 99.0 99.0  0.65 15.38 12.16 247 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 05 09 00 999 99.0 99.0  0.60 14.29 12.09 239 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 09 30 999 99.0 99.0  0.64 16.67 12.48 247 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 10 00 999 99.0 99.0  0.63 14.29 11.91 250 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 10 30 999 99.0 99.0  0.62 15.38 12.56 247 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 11 00 999 99.0 99.0  0.62 14.29 12.29 240 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 11 30 999 99.0 99.0  0.57 12.50 12.20 243 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 12 00 999 99.0 99.0  0.64 15.38 12.74 247 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 12 30 999 99.0 99.0  0.68 14.29 11.71 249 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 13 00 999 99.0 99.0  0.66 13.33  9.84 246 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 13 30 999 99.0 99.0  0.67 14.29  9.49 235 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 14 00 999 99.0 99.0  0.73 14.29 10.43 246 9999.0 999.0  14.7 999.0 99.0 99.00
2019 01 05 14 30 999 99.0 99.0  0.78 14.29 10.11 246 9999.0 999.0  14.7 999.0 99.0 99.00
2019 01 05 15 00 999 99.0 99.0  0.75 14.29 10.18 249 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 15 30 999 99.0 99.0  0.76 15.38 10.02 244 9999.0 999.0  14.8 999.0 99.0 99.00
