#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
#yr	mo	dy	hr	mn	deg	T m/s	m/s	m	sec	sec	deg	T   hPa	degC	degC	degC	mi	ft
2019	3	25	15	0	999	99	99	0.77	10.53	4.84	71	9999	999	22.2	999	99	99
2019	3	25	15	30	999	99	99	0.76	5.26	4.75	59	9999	999	22.4	999	99	99
2019	3	25	16	0	999	99	99	0.77	9.88	4.89	57	9999	999	22.5	999	99	99
2019	3	25	16	30	999	99	99	0.76	5.56	4.94	56	9999	999	22.7	999	99	99
2019	3	25	17	0	999	99	99	0.75	9.88	4.93	63	9999	999	22.8	999	99	99
2019	3	25	17	30	999	99	99	0.72	9.09	5.1	59	9999	999	22.9	999	99	99
2019	3	25	18	0	999	99	99	0.72	10.53	4.96	54	9999	999	23.1	999	99	99
2019	3	25	18	30	999	99	99	0.75	9.88	5.05	57	9999	999	23	999	99	99
2019	3	25	19	0	999	99	99	0.72	9.09	4.9	57	9999	999	22.9	999	99	99
2019	3	25	19	30	999	99	99	0.75	11.76	4.97	54	9999	999	23.1	999	99	99
2019	3	25	20	0	999	99	99	0.72	9.88	4.85	67	9999	999	23.2	999	99	99
2019	3	25	20	30	999	99	99	0.73	9.88	4.78	59	9999	999	23	999	99	99
2019	3	25	21	0	999	99	99	0.71	10.53	4.78	57	9999	999	22.9	999	99	99
2019	3	25	21	30	999	99	99	0.7	10.53	4.74	52	9999	999	22.9	999	99	99
2019	3	25	22	0	999	99	99	0.69	10.53	4.76	56	9999	999	23	999	99	99
2019	3	25	22	30	999	99	99	0.7	10.53	4.67	63	9999	999	23.1	999	99	99
2019	3	25	23	0	999	99	99	0.65	11.11	4.67	57	9999	999	23.1	999	99	99
2019	3	25	23	30	999	99	99	0.64	8.33	4.81	56	9999	999	23	999	99	99
2019	3	26	0	0	999	99	99	0.6	9.88	4.69	60	9999	999	22.8	999	99	99
2019	3	26	0	30	999	99	99	0.62	10.53	4.89	56	9999	999	22.7	999	99	99
2019	3	26	1	0	999	99	99	0.62	10.53	4.69	52	9999	999	22.7	999	99	99
2019	3	26	1	30	999	99	99	0.63	10.53	4.59	64	9999	999	22.7	999	99	99
2019	3	26	2	0	999	99	99	0.64	9.88	4.59	64	9999	999	22.6	999	99	99
2019	3	26	2	30	999	99	99	0.63	9.09	4.13	53	9999	999	22.6	999	99	99
2019	3	26	3	0	999	99	99	0.67	11.11	4.02	50	9999	999	22.5	999	99	99
2019	3	26	3	30	999	99	99	0.68	9.88	4.16	60	9999	999	22.5	999	99	99
2019	3	26	4	0	999	99	99	0.73	10.53	4.26	60	9999	999	22.5	999	99	99
2019	3	26	4	30	999	99	99	0.7	10.53	4.03	54	9999	999	22.5	999	99	99
2019	3	26	5	0	999	99	99	0.65	9.88	4.32	62	9999	999	22.6	999	99	99
2019	3	26	5	30	999	99	99	0.66	10.53	4.25	47	9999	999	22.5	999	99	99
2019	3	26	6	0	999	99	99	0.65	9.88	4.34	59	9999	999	22.6	999	99	99
2019	3	26	6	30	999	99	99	0.66	9.09	4.3	57	9999	999	22.6	999	99	99
2019	3	26	7	0	999	99	99	0.63	9.88	4.56	53	9999	999	22.6	999	99	99
2019	3	26	7	30	999	99	99	0.57	9.88	4.65	56	9999	999	22.6	999	99	99
2019	3	26	8	0	999	99	99	0.62	11.11	5.02	57	9999	999	22.6	999	99	99
2019	3	26	8	30	999	99	99	0.53	9.09	4.86	60	9999	999	22.6	999	99	99
2019	3	26	9	0	999	99	99	0.55	9.88	4.95	50	9999	999	22.5	999	99	99
2019	3	26	9	30	999	99	99	0.56	9.88	4.58	53	9999	999	22.5	999	99	99
2019	3	26	10	0	999	99	99	0.5	10.53	4.25	54	9999	999	22.4	999	99	99
2019	3	26	10	30	999	99	99	0.52	9.09	4.24	63	9999	999	22.4	999	99	99
2019	3	26	11	0	999	99	99	0.5	9.88	4.48	59	9999	999	22.4	999	99	99
2019	3	26	11	30	999	99	99	0.46	9.09	4.48	60	9999	999	22.4	999	99	99
2019	3	26	12	0	999	99	99	0.45	9.09	5.06	50	9999	999	22.4	999	99	99
2019	3	26	12	30	999	99	99	0.41	9.88	5.11	56	9999	999	22.4	999	99	99
2019	3	26	13	0	999	99	99	0.46	9.09	4.43	60	9999	999	22.4	999	99	99
2019	3	26	13	30	999	99	99	0.46	9.88	3.97	57	9999	999	22.5	999	99	99
2019	3	26	14	0	999	99	99	0.47	9.09	3.99	52	9999	999	22.5	999	99	99
2019	3	26	14	30	999	99	99	0.45	9.09	3.79	56	9999	999	22.5	999	99	99
2019	3	26	15	0	999	99	99	0.46	9.09	4.23	53	9999	999	22.6	999	99	99
2019	3	26	15	30	999	99	99	0.42	10.53	3.87	63	9999	999	22.7	999	99	99
2019	3	26	16	0	999	99	99	0.42	9.09	4.24	60	9999	999	22.8	999	99	99
2019	3	26	16	30	999	99	99	0.45	9.09	4.18	60	9999	999	23	999	99	99
2019	3	26	17	0	999	99	99	0.45	9.88	4.02	53	9999	999	23.3	999	99	99
2019	3	26	17	30	999	99	99	0.46	9.09	3.95	49	9999	999	23.4	999	99	99
2019	3	26	18	0	999	99	99	0.46	9.09	4.34	56	9999	999	23.4	999	99	99
2019	3	26	18	30	999	99	99	0.43	7.14	4.29	74	9999	999	23.6	999	99	99
2019	3	26	19	0	999	99	99	0.46	9.88	4.48	67	9999	999	23.5	999	99	99
2019	3	26	19	30	999	99	99	0.49	9.09	4.48	63	9999	999	23.5	999	99	99
2019	3	26	20	0	999	99	99	0.45	10.53	4.52	73	9999	999	23.5	999	99	99
2019	3	26	20	30	999	99	99	0.47	9.09	4.56	63	9999	999	23.4	999	99	99
2019	3	26	21	0	999	99	99	0.48	7.69	4.15	66	9999	999	23.2	999	99	99
2019	3	26	21	30	999	99	99	0.5	8.33	3.91	66	9999	999	23.2	999	99	99
2019	3	26	22	0	999	99	99	0.47	9.09	3.92	62	9999	999	23.2	999	99	99
2019	3	26	22	30	999	99	99	0.49	8.33	3.65	67	9999	999	23.3	999	99	99
2019	3	26	23	0	999	99	99	0.53	8.33	3.75	57	9999	999	23.3	999	99	99
2019	3	26	23	30	999	99	99	0.56	8.33	3.85	56	9999	999	23.3	999	99	99
2019	3	27	0	0	999	99	99	0.57	7.14	4.04	50	9999	999	23.3	999	99	99
2019	3	27	0	30	999	99	99	0.63	7.14	4.13	53	9999	999	23.4	999	99	99
2019	3	27	1	0	999	99	99	0.67	7.14	4.46	45	9999	999	23.5	999	99	99
2019	3	27	1	30	999	99	99	0.74	7.14	4.38	46	9999	999	23.6	999	99	99
2019	3	27	2	0	999	99	99	0.73	7.14	4.29	40	9999	999	23.6	999	99	99
2019	3	27	2	30	999	99	99	0.8	7.14	4.46	39	9999	999	23.6	999	99	99
2019	3	27	3	0	999	99	99	0.81	6.67	4.2	39	9999	999	23.6	999	99	99
2019	3	27	3	30	999	99	99	0.81	6.67	4.09	38	9999	999	23.6	999	99	99
2019	3	27	4	0	999	99	99	0.81	6.67	4.32	36	9999	999	23.6	999	99	99
2019	3	27	5	0	999	99	99	0.79	6.67	4.45	33	9999	999	23.7	999	99	99
2019	3	27	5	30	999	99	99	0.77	6.67	4.61	32	9999	999	23.7	999	99	99
2019	3	27	6	0	999	99	99	0.76	6.25	4.44	35	9999	999	23.7	999	99	99
2019	3	27	6	30	999	99	99	0.72	5.88	4.45	39	9999	999	23.7	999	99	99
2019	3	27	7	0	999	99	99	0.73	6.67	4.49	38	9999	999	23.7	999	99	99
2019	3	27	7	30	999	99	99	0.75	6.25	4.56	38	9999	999	23.7	999	99	99
2019	3	27	8	0	999	99	99	0.72	5.56	4.26	39	9999	999	23.7	999	99	99
2019	3	27	8	30	999	99	99	0.77	5.88	4.24	38	9999	999	23.6	999	99	99
2019	3	27	9	0	999	99	99	0.7	6.67	4.11	36	9999	999	23.6	999	99	99
2019	3	27	9	30	999	99	99	0.74	6.67	4.34	35	9999	999	23.5	999	99	99
2019	3	27	10	0	999	99	99	0.76	6.25	4.56	31	9999	999	23.5	999	99	99
2019	3	27	10	30	999	99	99	0.71	6.25	4.49	31	9999	999	23.5	999	99	99
2019	3	27	11	0	999	99	99	0.75	6.25	4.54	35	9999	999	23.4	999	99	99
2019	3	27	11	30	999	99	99	0.75	6.25	4.18	26	9999	999	23.4	999	99	99
2019	3	27	12	0	999	99	99	0.8	6.67	4.13	32	9999	999	23.4	999	99	99
2019	3	27	12	30	999	99	99	0.82	6.67	3.81	40	9999	999	23.3	999	99	99
2019	3	27	13	0	999	99	99	0.87	6.67	4.05	36	9999	999	23.2	999	99	99
2019	3	27	13	30	999	99	99	0.82	6.67	3.77	40	9999	999	23.2	999	99	99
2019	3	27	14	0	999	99	99	0.81	6.25	3.76	32	9999	999	23.1	999	99	99
2019	3	27	14	30	999	99	99	0.86	5.56	3.72	25	9999	999	23	999	99	99
2019	3	27	15	0	999	99	99	0.87	3.7	3.56	7	9999	999	23.1	999	99	99
2019	3	27	15	30	999	99	99	0.93	3.85	3.59	8	9999	999	23.1	999	99	99
2019	3	27	16	0	999	99	99	1.28	4.17	3.7	1	9999	999	23.1	999	99	99
2019	3	27	16	30	999	99	99	1.45	5.26	4.26	8	9999	999	23	999	99	99
2019	3	27	17	0	999	99	99	1.99	5.88	4.72	5	9999	999	23.1	999	99	99
2019	3	27	17	30	999	99	99	2.03	5.88	4.82	14	9999	999	23.1	999	99	99
2019	3	27	18	0	999	99	99	2.33	6.67	5.18	17	9999	999	23.2	999	99	99
2019	3	27	18	30	999	99	99	2.72	11.11	5.79	33	9999	999	23.4	999	99	99
2019	3	27	19	0	999	99	99	2.72	9.88	6.13	35	9999	999	23.5	999	99	99
2019	3	27	19	30	999	99	99	2.62	11.11	6.38	38	9999	999	23.5	999	99	99
2019	3	27	20	0	999	99	99	2.41	10.53	6.53	36	9999	999	23.6	999	99	99
2019	3	27	20	30	999	99	99	2.48	11.11	6.9	39	9999	999	23.6	999	99	99
2019	3	27	21	0	999	99	99	2.68	11.11	6.43	45	9999	999	23.6	999	99	99
2019	3	27	21	30	999	99	99	2.58	9.88	6.3	35	9999	999	23.5	999	99	99
2019	3	27	22	0	999	99	99	2.66	9.88	6.35	35	9999	999	23.5	999	99	99
2019	3	27	22	30	999	99	99	2.51	10.53	6.08	36	9999	999	23.5	999	99	99
2019	3	27	23	0	999	99	99	2.24	13.33	6.04	45	9999	999	23.5	999	99	99
2019	3	27	23	30	999	99	99	2.5	9.88	6.52	38	9999	999	23.4	999	99	99
2019	3	28	0	0	999	99	99	2.28	9.09	5.94	33	9999	999	23.4	999	99	99
2019	3	28	0	30	999	99	99	2.23	9.88	6.15	36	9999	999	23.3	999	99	99
2019	3	28	1	0	999	99	99	2.23	9.88	6.31	32	9999	999	23.3	999	99	99
2019	3	28	1	30	999	99	99	2.18	9.88	6.01	38	9999	999	23.2	999	99	99
2019	3	28	2	0	999	99	99	2.25	9.88	6.67	47	9999	999	23.2	999	99	99
2019	3	28	2	30	999	99	99	2.24	13.33	6.44	47	9999	999	23.2	999	99	99
2019	3	28	3	0	999	99	99	2.3	9.09	6.43	40	9999	999	23.2	999	99	99
2019	3	28	3	30	999	99	99	2.37	10.53	6.54	32	9999	999	23.1	999	99	99
2019	3	28	4	0	999	99	99	2.4	9.88	6.65	36	9999	999	23.1	999	99	99
2019	3	28	4	30	999	99	99	2.39	10.53	6.56	42	9999	999	23.1	999	99	99
2019	3	28	5	0	999	99	99	2.41	13.33	6.61	42	9999	999	23.2	999	99	99
2019	3	28	5	30	999	99	99	2.29	10.53	6.45	42	9999	999	23.2	999	99	99
2019	3	28	6	0	999	99	99	2.48	10.53	6.68	40	9999	999	23.1	999	99	99
2019	3	28	6	30	999	99	99	2.44	10.53	6.49	40	9999	999	23.2	999	99	99
2019	3	28	7	0	999	99	99	2.61	10.53	6.31	40	9999	999	23.2	999	99	99
2019	3	28	7	30	999	99	99	2.81	9.88	7.05	49	9999	999	23.2	999	99	99
2019	3	28	8	0	999	99	99	2.59	12.5	6.55	46	9999	999	23	999	99	99
2019	3	28	8	30	999	99	99	2.87	9.88	6.79	35	9999	999	23	999	99	99
2019	3	28	9	0	999	99	99	2.88	12.5	7.08	47	9999	999	23	999	99	99
2019	3	28	9	30	999	99	99	2.9	11.11	6.89	54	9999	999	23	999	99	99
2019	3	28	10	0	999	99	99	3	11.11	7	47	9999	999	23	999	99	99
2019	3	28	10	30	999	99	99	2.72	11.76	6.57	49	9999	999	22.9	999	99	99
2019	3	28	11	0	999	99	99	3.01	11.76	7.05	47	9999	999	22.8	999	99	99
2019	3	28	11	30	999	99	99	2.91	10.53	6.99	49	9999	999	22.7	999	99	99
2019	3	28	12	0	999	99	99	3	10.53	7.03	45	9999	999	22.6	999	99	99
2019	3	28	12	30	999	99	99	2.73	10.53	6.56	42	9999	999	22.5	999	99	99
2019	3	28	13	0	999	99	99	2.71	10.53	6.52	46	9999	999	22.3	999	99	99
2019	3	28	13	30	999	99	99	2.61	13.33	6.63	54	9999	999	22.2	999	99	99
2019	3	28	14	0	999	99	99	2.69	12.5	6.55	47	9999	999	22.1	999	99	99
2019	3	28	14	30	999	99	99	2.86	11.76	6.63	46	9999	999	21.9	999	99	99
2019	3	28	15	0	999	99	99	2.79	11.11	6.5	40	9999	999	21.9	999	99	99
2019	3	28	16	30	999	99	99	2.59	11.76	6.42	50	9999	999	21.7	999	99	99
2019	3	28	17	0	999	99	99	2.54	11.76	6.52	57	9999	999	21.6	999	99	99
2019	3	28	17	30	999	99	99	2.43	11.11	6.34	43	9999	999	21.6	999	99	99
2019	3	28	18	0	999	99	99	2.53	9.88	6.51	54	9999	999	21.5	999	99	99
2019	3	28	18	30	999	99	99	2.53	9.88	6.65	47	9999	999	21.5	999	99	99
2019	3	28	19	0	999	99	99	2.34	10.53	6.54	63	9999	999	21.5	999	99	99
2019	3	28	19	30	999	99	99	2.47	11.11	6.78	46	9999	999	21.5	999	99	99
2019	3	28	20	0	999	99	99	2.32	10.53	6.45	57	9999	999	21.5	999	99	99
2019	3	28	20	30	999	99	99	2.41	10.53	6.56	47	9999	999	21.4	999	99	99
2019	3	28	21	0	999	99	99	2.4	9.88	6.71	57	9999	999	21.4	999	99	99
2019	3	28	21	30	999	99	99	2.4	12.5	6.53	54	9999	999	21.4	999	99	99
2019	3	28	22	0	999	99	99	2.41	12.5	6.85	47	9999	999	21.4	999	99	99
2019	3	28	22	30	999	99	99	2.33	12.5	6.68	52	9999	999	21.4	999	99	99
2019	3	28	23	0	999	99	99	2.44	12.5	6.68	49	9999	999	21.4	999	99	99
2019	3	28	23	30	999	99	99	2.41	11.76	6.8	47	9999	999	21.3	999	99	99
2019	3	29	0	0	999	99	99	2.21	12.5	6.4	46	9999	999	21.4	999	99	99
2019	3	29	0	30	999	99	99	2.37	9.88	6.68	50	9999	999	21.3	999	99	99
2019	3	29	1	0	999	99	99	2.3	13.33	6.3	46	9999	999	21.3	999	99	99
2019	3	29	1	30	999	99	99	2.28	11.76	6.9	47	9999	999	21.3	999	99	99
2019	3	29	2	0	999	99	99	2.26	9.88	6.76	50	9999	999	21.3	999	99	99
2019	3	29	2	30	999	99	99	2.24	11.76	6.64	46	9999	999	21.3	999	99	99
2019	3	29	3	0	999	99	99	2.16	12.5	6.66	43	9999	999	21.2	999	99	99
2019	3	29	3	30	999	99	99	2.25	11.76	6.81	49	9999	999	21.2	999	99	99
2019	3	29	4	0	999	99	99	2.2	11.11	6.77	49	9999	999	21.2	999	99	99
2019	3	29	4	30	999	99	99	2.09	12.5	6.58	50	9999	999	21.2	999	99	99
2019	3	29	5	0	999	99	99	2.34	11.76	6.94	53	9999	999	21.2	999	99	99
2019	3	29	5	30	999	99	99	2.24	11.76	6.84	53	9999	999	21.2	999	99	99
2019	3	29	6	0	999	99	99	2.17	11.76	6.77	54	9999	999	21.2	999	99	99
2019	3	29	6	30	999	99	99	2.17	9.88	6.71	46	9999	999	21.2	999	99	99
2019	3	29	7	0	999	99	99	2.04	11.11	7.1	56	9999	999	21.2	999	99	99
2019	3	29	7	30	999	99	99	2.1	11.76	7.1	52	9999	999	21.2	999	99	99
2019	3	29	8	0	999	99	99	2.09	12.5	7.1	46	9999	999	21.2	999	99	99
2019	3	29	8	30	999	99	99	1.95	12.5	6.87	50	9999	999	21.2	999	99	99
2019	3	29	9	0	999	99	99	2.03	12.5	6.81	49	9999	999	21.2	999	99	99
2019	3	29	9	30	999	99	99	2	11.11	6.89	52	9999	999	21.2	999	99	99
2019	3	29	10	0	999	99	99	2.08	9.88	6.93	57	9999	999	21.2	999	99	99
2019	3	29	10	30	999	99	99	2.2	12.5	7.27	49	9999	999	21.2	999	99	99
2019	3	29	11	0	999	99	99	2.23	9.88	7.24	56	9999	999	21.2	999	99	99
2019	3	29	11	30	999	99	99	2.02	11.76	6.89	52	9999	999	21.2	999	99	99
2019	3	29	12	0	999	99	99	2.06	11.11	7.12	49	9999	999	21.2	999	99	99
2019	3	29	12	30	999	99	99	2.08	12.5	7.1	52	9999	999	21.2	999	99	99
2019	3	29	13	0	999	99	99	1.85	12.5	6.45	54	9999	999	21.2	999	99	99
2019	3	29	13	30	999	99	99	1.92	11.11	6.74	47	9999	999	21.2	999	99	99
2019	3	29	14	0	999	99	99	1.91	9.88	6.36	56	9999	999	21.2	999	99	99
2019	3	29	14	30	999	99	99	2.15	11.11	6.87	54	9999	999	21.2	999	99	99
2019	3	29	15	0	999	99	99	1.97	12.5	6.5	50	9999	999	21.2	999	99	99
2019	3	29	15	30	999	99	99	1.94	12.5	6.23	52	9999	999	21.3	999	99	99
2019	3	29	16	0	999	99	99	2.04	11.11	6.5	57	9999	999	21.3	999	99	99
2019	3	29	16	30	999	99	99	2	12.5	6.25	59	9999	999	21.4	999	99	99
2019	3	29	17	0	999	99	99	2	11.76	6.38	50	9999	999	21.4	999	99	99
2019	3	29	17	30	999	99	99	1.99	11.76	6.65	53	9999	999	21.4	999	99	99
2019	3	29	18	0	999	99	99	1.84	9.88	6.43	54	9999	999	21.5	999	99	99
2019	3	29	18	30	999	99	99	2.03	9.88	6.55	52	9999	999	21.5	999	99	99
2019	3	29	19	0	999	99	99	1.72	9.88	5.99	52	9999	999	21.5	999	99	99
2019	3	29	19	30	999	99	99	1.82	11.76	6.54	54	9999	999	21.6	999	99	99
2019	3	29	20	0	999	99	99	1.79	11.11	6.51	54	9999	999	21.7	999	99	99
2019	3	29	20	30	999	99	99	1.77	11.11	6.85	52	9999	999	21.7	999	99	99
2019	3	29	21	0	999	99	99	1.78	9.88	6.99	54	9999	999	21.7	999	99	99
2019	3	29	21	30	999	99	99	1.71	9.88	6.62	53	9999	999	21.7	999	99	99
2019	3	29	22	0	999	99	99	1.77	9.88	6.27	53	9999	999	21.6	999	99	99
2019	3	29	22	30	999	99	99	1.78	11.76	6.21	54	9999	999	21.6	999	99	99
2019	3	29	23	0	999	99	99	1.81	9.88	6.44	60	9999	999	21.5	999	99	99
2019	3	29	23	30	999	99	99	1.85	9.88	6.46	50	9999	999	21.5	999	99	99
2019	3	30	0	0	999	99	99	1.75	11.76	6.47	49	9999	999	21.5	999	99	99
2019	3	30	0	30	999	99	99	1.67	11.11	6.18	52	9999	999	21.5	999	99	99
2019	3	30	1	0	999	99	99	1.77	10.53	6.45	56	9999	999	21.5	999	99	99
2019	3	30	1	30	999	99	99	1.67	11.11	6.23	56	9999	999	21.5	999	99	99
2019	3	30	2	0	999	99	99	1.73	11.11	6.29	54	9999	999	21.5	999	99	99
2019	3	30	2	30	999	99	99	1.76	11.11	6.36	53	9999	999	21.5	999	99	99
2019	3	30	3	0	999	99	99	1.71	11.76	6.12	59	9999	999	21.4	999	99	99
2019	3	30	3	30	999	99	99	1.78	10.53	6.25	60	9999	999	21.4	999	99	99
2019	3	30	4	0	999	99	99	1.69	9.88	6.25	53	9999	999	21.4	999	99	99
2019	3	30	4	30	999	99	99	1.66	10.53	6.15	59	9999	999	21.4	999	99	99
2019	3	30	5	0	999	99	99	1.64	9.88	6.27	56	9999	999	21.3	999	99	99
2019	3	30	5	30	999	99	99	1.63	9.88	6.23	47	9999	999	21.3	999	99	99
2019	3	30	6	0	999	99	99	1.58	10.53	6.18	50	9999	999	21.3	999	99	99
2019	3	30	6	30	999	99	99	1.62	11.76	6.45	60	9999	999	21.3	999	99	99
2019	3	30	7	0	999	99	99	1.56	10.53	6.33	64	9999	999	21.3	999	99	99
2019	3	30	7	30	999	99	99	1.48	10.53	6.56	57	9999	999	21.4	999	99	99
2019	3	30	8	0	999	99	99	1.58	10.53	6.48	60	9999	999	21.4	999	99	99
2019	3	30	8	30	999	99	99	1.54	11.76	6.93	59	9999	999	21.4	999	99	99
2019	3	30	9	0	999	99	99	1.6	11.11	6.84	54	9999	999	21.2	999	99	99
2019	3	30	9	30	999	99	99	1.65	10.53	7.18	57	9999	999	21.2	999	99	99
2019	3	30	10	0	999	99	99	1.51	12.5	6.77	62	9999	999	21.1	999	99	99
2019	3	30	10	30	999	99	99	1.58	9.09	6.56	56	9999	999	21.1	999	99	99
2019	3	30	11	0	999	99	99	1.6	11.76	6.82	62	9999	999	21.1	999	99	99
2019	3	30	11	30	999	99	99	1.47	9.88	6.6	59	9999	999	21	999	99	99
2019	3	30	12	0	999	99	99	1.61	11.76	6.76	67	9999	999	20.9	999	99	99
2019	3	30	12	30	999	99	99	1.57	12.5	6.79	69	9999	999	20.9	999	99	99
2019	3	30	13	0	999	99	99	1.45	11.11	6.67	63	9999	999	20.9	999	99	99
2019	3	30	13	30	999	99	99	1.55	9.88	6.87	63	9999	999	20.9	999	99	99
2019	3	30	14	0	999	99	99	1.47	11.76	6.55	63	9999	999	20.9	999	99	99
2019	3	30	14	30	999	99	99	1.46	9.09	6.55	57	9999	999	20.8	999	99	99
2019	3	30	15	0	999	99	99	1.49	11.11	6.6	62	9999	999	20.9	999	99	99
2019	3	30	15	30	999	99	99	1.52	11.76	6.41	52	9999	999	20.8	999	99	99
2019	3	30	16	0	999	99	99	1.54	11.76	6.15	60	9999	999	20.9	999	99	99
2019	3	30	16	30	999	99	99	1.57	9.88	6.09	59	9999	999	20.9	999	99	99
2019	3	30	17	0	999	99	99	1.63	9.88	6.19	60	9999	999	21	999	99	99
2019	3	30	17	30	999	99	99	1.51	9.88	6.02	62	9999	999	21	999	99	99
2019	3	30	18	0	999	99	99	1.44	11.11	6.17	56	9999	999	20.9	999	99	99
2019	3	30	18	30	999	99	99	1.44	11.76	5.87	56	9999	999	21.1	999	99	99
2019	3	30	19	0	999	99	99	1.4	11.76	6.22	67	9999	999	21.2	999	99	99
2019	3	30	19	30	999	99	99	1.33	10.53	6.12	66	9999	999	21.3	999	99	99
2019	3	30	20	0	999	99	99	1.32	9.88	6.69	70	9999	999	21.5	999	99	99
2019	3	30	20	30	999	99	99	1.31	9.09	6.63	59	9999	999	21.4	999	99	99
2019	3	30	21	0	999	99	99	1.2	9.88	6.72	69	9999	999	21.5	999	99	99
2019	3	30	21	30	999	99	99	1.22	11.76	6.85	60	9999	999	21.6	999	99	99
2019	3	30	22	0	999	99	99	1.25	11.76	7	60	9999	999	21.7	999	99	99
2019	3	30	22	30	999	99	99	1.3	9.88	7.05	69	9999	999	21.7	999	99	99
2019	3	30	23	0	999	99	99	1.28	11.11	7.13	59	9999	999	21.7	999	99	99
2019	3	30	23	30	999	99	99	1.19	11.11	6.76	62	9999	999	21.7	999	99	99
2019	3	31	0	0	999	99	99	1.26	11.11	6.98	60	9999	999	21.7	999	99	99
2019	3	31	0	30	999	99	99	1.32	9.88	7.15	56	9999	999	21.6	999	99	99
2019	3	31	1	0	999	99	99	1.23	9.88	6.61	62	9999	999	21.5	999	99	99
2019	3	31	1	30	999	99	99	1.16	11.11	6.24	69	9999	999	21.4	999	99	99
2019	3	31	2	0	999	99	99	1.18	9.88	5.94	57	9999	999	21.4	999	99	99
2019	3	31	2	30	999	99	99	1.07	11.11	5.4	62	9999	999	21.5	999	99	99
2019	3	31	3	0	999	99	99	1.05	10.53	5.56	59	9999	999	21.6	999	99	99
2019	3	31	3	30	999	99	99	1.09	10.53	5.5	62	9999	999	21.9	999	99	99
2019	3	31	4	0	999	99	99	1.05	11.76	5.39	53	9999	999	21.8	999	99	99
2019	3	31	4	30	999	99	99	1.11	9.88	5.43	54	9999	999	21.8	999	99	99
2019	3	31	5	0	999	99	99	1.09	10.53	5.4	60	9999	999	21.8	999	99	99
2019	3	31	5	30	999	99	99	1.09	9.88	5.49	62	9999	999	21.9	999	99	99
2019	3	31	6	0	999	99	99	1.01	11.11	4.99	56	9999	999	21.9	999	99	99
2019	3	31	6	30	999	99	99	1.04	11.11	5.09	67	9999	999	21.9	999	99	99
2019	3	31	7	0	999	99	99	1.04	10.53	5.02	60	9999	999	21.9	999	99	99
2019	3	31	7	30	999	99	99	1.03	9.88	5.11	62	9999	999	21.9	999	99	99
2019	3	31	8	0	999	99	99	1.01	8.33	4.89	66	9999	999	22	999	99	99
2019	3	31	8	30	999	99	99	1.1	9.09	5.52	64	9999	999	22	999	99	99
2019	3	31	9	0	999	99	99	0.98	11.76	5.43	63	9999	999	22	999	99	99
2019	3	31	9	30	999	99	99	1.03	11.11	5.77	67	9999	999	22	999	99	99
2019	3	31	10	0	999	99	99	1.11	9.09	6.06	57	9999	999	22	999	99	99
2019	3	31	10	30	999	99	99	1.03	9.09	6.19	70	9999	999	22.1	999	99	99
2019	3	31	11	0	999	99	99	0.98	9.88	6.18	56	9999	999	22.1	999	99	99
2019	3	31	11	30	999	99	99	1.01	9.88	6.13	54	9999	999	22.1	999	99	99
2019	3	31	12	0	999	99	99	0.99	10.53	6.03	53	9999	999	21.8	999	99	99
2019	3	31	12	30	999	99	99	0.99	10.53	6.35	52	9999	999	21.9	999	99	99
2019	3	31	13	0	999	99	99	0.96	9.88	6.24	57	9999	999	21.9	999	99	99
2019	3	31	13	30	999	99	99	0.99	10.53	6.43	45	9999	999	21.9	999	99	99
2019	3	31	14	0	999	99	99	0.9	11.11	6.19	66	9999	999	22.1	999	99	99
2019	3	31	14	30	999	99	99	0.94	9.09	6.24	57	9999	999	22.2	999	99	99
2019	3	31	15	0	999	99	99	0.97	9.88	6.57	73	9999	999	22.5	999	99	99
2019	3	31	15	30	999	99	99	0.93	10.53	6.36	49	9999	999	22.6	999	99	99
2019	3	31	16	0	999	99	99	1	11.76	6.66	57	9999	999	22.9	999	99	99
2019	3	31	16	30	999	99	99	0.98	11.76	6.79	63	9999	999	23.5	999	99	99
2019	3	31	17	0	999	99	99	0.92	11.76	6.79	53	9999	999	23.6	999	99	99
2019	3	31	17	30	999	99	99	0.94	10.53	6.51	46	9999	999	23.5	999	99	99
2019	3	31	18	0	999	99	99	0.99	9.88	6.93	64	9999	999	23.5	999	99	99
2019	3	31	18	30	999	99	99	0.92	11.11	6.58	70	9999	999	23.5	999	99	99
2019	3	31	19	0	999	99	99	0.85	10.53	6.28	60	9999	999	23.8	999	99	99
2019	3	31	19	30	999	99	99	0.88	8.33	5.92	63	9999	999	23.3	999	99	99
2019	3	31	20	0	999	99	99	0.93	9.88	5.86	69	9999	999	23.5	999	99	99
2019	3	31	20	30	999	99	99	0.93	10.53	5.8	69	9999	999	23.4	999	99	99
2019	3	31	21	0	999	99	99	0.93	10.53	5.91	56	9999	999	23.5	999	99	99
2019	3	31	21	30	999	99	99	0.88	11.11	5.08	74	9999	999	23.4	999	99	99
2019	3	31	22	0	999	99	99	0.91	11.11	5.14	69	9999	999	23.4	999	99	99
2019	3	31	22	30	999	99	99	0.94	10.53	4.82	67	9999	999	23.4	999	99	99
2019	3	31	23	0	999	99	99	0.95	11.11	4.87	69	9999	999	23.4	999	99	99
